transactionID,carrierID,customerID,amount,date
8650,2,579,14.83,2008-03-16 01:59:05
8651,1,493,6.62,2008-05-23 14:00:59
8652,1,301,9.63,2007-04-06 19:34:09
8653,1,940,7.53,2009-01-12 06:21:29
8654,3,597,11.27,2005-08-14 20:31:01
8655,3,672,18.73,2007-09-07 15:19:40
8656,2,83,18.55,2009-07-06 11:18:26
8657,3,628,17.12,2009-08-06 12:37:23
8658,1,629,7.12,2008-04-26 20:38:48
8659,2,479,7.85,2009-11-29 16:21:41
8660,3,593,13.19,2008-10-03 14:21:00
8661,1,275,10.94,2005-10-27 16:43:33
8662,3,419,13.49,2006-02-15 18:14:48
8663,1,433,6.86,2005-09-28 05:59:20
8664,2,998,17.01,2008-02-21 09:56:55
8665,2,649,12.28,2006-12-26 11:03:01
8666,1,894,18.16,2008-09-01 23:53:40
8667,3,933,7.79,2006-12-04 17:45:17
8668,2,788,19.64,2006-04-12 21:21:21
8669,2,578,9.12,2008-05-10 17:49:58
8670,1,99,10.59,2007-11-14 16:08:47
8671,2,233,12.07,2006-06-10 08:32:54
8672,2,781,18.82,2005-03-11 05:04:07
8673,1,237,7.24,2008-07-26 18:18:16
8674,3,949,13.34,2009-08-17 09:22:42
8675,3,175,16.74,2008-09-11 05:39:02
8676,3,636,17.92,2009-09-20 14:44:28
8677,2,181,13.6,2009-05-07 23:46:39
8678,2,38,10.63,2005-09-21 06:31:17
8679,2,328,5.48,2008-01-22 20:32:11
8680,2,202,10.95,2005-08-17 19:06:01
8681,2,959,16.1,2008-03-07 19:47:51
8682,2,72,16.48,2009-11-10 01:29:31
8683,2,407,19.64,2005-07-28 07:22:26
8684,2,686,14.47,2005-06-05 08:59:41
8685,1,348,18.73,2009-11-24 03:24:57
8686,2,661,13.52,2005-07-21 12:43:24
8687,3,221,12.52,2008-01-25 17:51:22
8688,1,659,16.46,2005-05-30 02:24:13
8689,2,916,5.98,2008-12-09 15:28:21
8690,3,635,13.66,2007-07-03 18:16:43
8691,2,407,15.25,2008-12-02 16:33:03
8692,2,657,10.81,2006-11-07 10:11:02
8693,3,509,16.43,2009-08-30 03:36:39
8694,3,427,10.82,2006-04-22 04:37:23
8695,3,689,15.7,2006-03-21 18:13:00
8696,3,265,12.26,2008-04-26 02:28:32
8697,3,761,9.88,2007-05-28 03:30:50
8698,1,790,19.63,2009-11-23 23:55:58
8699,2,609,5.22,2008-10-19 13:02:54
8700,2,502,13.04,2008-11-20 12:57:10
8701,1,508,9.68,2006-06-07 18:47:59
8702,3,613,13.19,2008-02-21 23:24:13
8703,3,482,19.87,2007-01-23 10:50:07
8704,3,869,18.01,2006-06-29 22:32:21
8705,1,549,7.36,2008-04-05 02:27:48
8706,2,538,13.81,2006-01-12 03:47:35
8707,3,25,6.76,2007-01-28 21:10:02
8708,3,455,5.56,2009-06-21 13:51:32
8709,1,257,19.08,2008-10-11 14:34:27
8710,2,621,9.17,2006-05-18 22:19:00
8711,2,496,9.38,2006-08-29 01:49:54
8712,2,609,18.37,2007-08-03 15:43:54
8713,1,805,9.7,2006-11-15 16:47:16
8714,2,314,15.99,2007-05-10 12:01:24
8715,3,834,7.38,2006-01-26 01:01:43
8716,1,365,11.57,2008-08-08 01:13:45
8717,1,996,12.27,2005-07-08 18:44:22
8718,2,153,17.68,2008-04-07 11:07:18
8719,1,501,14.48,2007-07-13 05:58:25
8720,3,623,16.77,2007-01-13 03:22:58
8721,1,85,8.9,2007-09-11 16:08:29
8722,1,275,9.52,2009-12-21 22:39:14
8723,3,763,10.58,2008-09-29 16:15:27
8724,2,490,7.67,2008-03-01 05:29:39
8725,1,690,7.91,2009-05-24 16:34:00
8726,3,868,11.43,2009-05-12 00:18:02
8727,2,559,11.06,2006-03-13 05:08:09
8728,2,173,6.95,2009-02-23 15:10:21
8729,2,673,13.66,2007-08-11 04:05:50
8730,3,790,19.87,2006-05-03 19:51:27
8731,3,781,16.17,2006-04-12 21:41:02
8732,3,736,17.96,2009-06-07 04:00:18
8733,2,630,16.69,2005-06-29 04:49:56
8734,1,275,5.89,2005-09-14 01:11:01
8735,3,208,16.78,2009-01-07 09:35:00
8736,3,849,11.7,2008-05-16 03:21:55
8737,1,420,5.21,2007-10-05 06:23:04
8738,2,307,12.79,2009-07-05 05:50:48
8739,1,281,17.33,2006-02-20 09:07:37
8740,1,596,11.71,2007-07-22 17:00:14
8741,1,898,13.58,2007-10-21 16:48:59
8742,2,60,9.74,2009-09-20 19:17:03
8743,2,302,10.61,2005-07-04 01:02:57
8744,1,551,17.24,2008-01-10 21:14:16
8745,1,886,15.7,2009-08-18 22:28:42
8746,3,188,18.53,2008-11-10 20:13:50
8747,1,279,10.59,2007-11-03 14:09:29
8748,2,278,13.12,2005-01-30 04:08:30
8749,3,276,10.25,2005-05-06 21:38:49
8750,3,685,9.33,2008-01-23 19:48:53
8751,3,719,16.95,2008-04-25 23:35:04
8752,1,291,11.45,2006-04-24 06:09:23
8753,3,510,16.98,2009-05-23 08:23:09
8754,1,896,16.96,2008-01-06 19:30:21
8755,2,117,12.97,2007-07-17 13:14:13
8756,2,751,6.48,2007-03-20 20:18:49
8757,3,353,5.51,2009-08-28 11:51:07
8758,1,946,5.42,2008-05-12 09:14:52
8759,2,729,8.26,2009-05-16 10:41:55
8760,1,651,9.6,2005-06-02 00:18:16
8761,1,317,15.46,2005-04-13 14:54:17
8762,1,719,12.14,2008-11-16 18:57:41
8763,3,32,10.34,2009-03-23 17:56:37
8764,1,912,12.0,2008-08-09 22:22:10
8765,3,153,17.17,2009-07-02 20:45:38
8766,2,754,18.86,2009-01-23 16:13:45
8767,3,480,5.1,2009-12-15 04:25:59
8768,1,229,7.05,2008-12-22 12:13:51
8769,3,33,7.9,2009-11-18 15:37:41
8770,3,298,15.0,2005-12-20 21:59:43
8771,2,41,8.87,2007-08-18 18:46:55
8772,1,1,18.43,2009-05-05 23:34:29
8773,3,510,13.08,2007-06-16 18:29:15
8774,1,729,19.15,2008-09-27 16:02:53
8775,3,491,13.75,2005-12-21 13:49:58
8776,1,565,5.36,2007-11-03 14:56:21
8777,1,571,14.75,2005-03-23 07:26:39
8778,1,956,19.41,2005-01-23 03:24:32
8779,1,584,10.26,2007-08-23 05:48:33
8780,2,703,13.06,2008-02-05 07:09:08
8781,2,157,12.52,2005-02-02 01:36:55
8782,3,26,18.27,2008-10-05 22:52:22
8783,1,402,17.27,2006-10-14 15:20:28
8784,2,500,12.65,2008-06-06 04:23:15
8785,3,40,19.86,2008-02-04 09:04:36
8786,2,609,16.23,2005-05-11 13:44:01
8787,2,222,11.57,2009-08-11 15:45:05
8788,3,833,19.37,2005-10-03 15:48:32
8789,1,68,18.88,2006-02-04 15:19:39
8790,3,367,5.83,2006-09-14 12:39:02
8791,1,953,12.8,2008-01-11 09:38:09
8792,3,557,10.91,2005-11-24 16:37:56
8793,1,873,16.98,2008-01-09 16:57:26
8794,2,296,6.08,2005-08-27 01:32:56
8795,1,144,7.0,2006-01-01 04:44:33
8796,2,67,19.83,2008-02-20 18:22:16
8797,1,659,10.01,2006-10-13 20:24:48
8798,3,739,12.1,2008-04-05 12:44:52
8799,1,224,11.85,2005-04-12 20:42:34
8800,2,446,18.91,2007-06-19 23:55:54
8801,3,887,19.98,2009-06-30 05:40:50
8802,3,657,18.43,2006-11-05 04:20:23
8803,2,383,10.38,2005-03-18 03:33:04
8804,1,871,16.1,2005-06-30 19:46:03
8805,1,188,6.41,2007-05-15 12:13:22
8806,1,171,6.41,2007-07-01 21:13:38
8807,2,513,5.7,2009-10-28 07:10:25
8808,1,835,12.2,2005-07-23 22:58:05
8809,1,240,11.33,2009-12-15 09:12:32
8810,2,451,10.48,2005-06-22 20:04:41
8811,3,777,5.58,2005-04-27 13:42:06
8812,1,374,6.06,2006-09-14 06:59:40
8813,3,763,11.96,2007-08-02 09:54:43
8814,3,14,9.66,2006-01-25 17:01:19
8815,2,382,5.97,2006-01-01 04:44:49
8816,1,538,18.19,2008-10-23 10:59:06
8817,2,338,13.29,2006-03-30 13:03:24
8818,1,200,15.22,2008-04-11 07:17:07
8819,2,58,15.97,2009-05-01 11:33:23
8820,1,245,11.9,2007-04-24 08:44:53
8821,1,707,5.26,2005-12-16 05:35:21
8822,1,854,17.31,2009-10-12 02:26:53
8823,3,875,15.08,2007-03-05 17:36:23
8824,1,968,12.72,2007-06-12 23:23:38
8825,3,934,12.32,2009-08-17 04:26:33
8826,3,255,7.9,2008-01-18 23:32:17
8827,3,172,8.42,2009-09-02 04:51:31
8828,2,670,11.81,2008-06-04 08:46:33
8829,1,162,10.6,2006-02-16 19:10:08
8830,3,790,11.08,2006-03-25 15:32:01
8831,2,271,9.65,2005-01-10 23:19:11
8832,3,698,19.25,2009-10-03 13:54:06
8833,1,211,15.2,2008-06-19 06:50:29
8834,1,363,15.69,2006-07-04 18:09:41
8835,2,413,11.98,2008-04-24 14:07:18
8836,2,24,16.29,2009-02-05 14:48:45
8837,2,902,14.61,2008-03-08 07:38:02
8838,3,26,6.39,2009-05-31 18:23:10
8839,3,114,7.65,2009-02-21 17:02:17
8840,3,311,14.94,2007-05-18 12:19:33
8841,2,553,6.2,2009-06-21 20:07:06
8842,2,629,6.4,2006-01-30 09:17:08
8843,1,113,16.38,2007-02-03 22:00:39
8844,3,433,16.24,2006-04-17 15:56:14
8845,1,657,13.15,2005-08-22 04:55:16
8846,3,896,13.21,2006-02-24 02:38:49
8847,1,950,8.16,2007-04-23 17:22:16
8848,1,905,8.72,2006-05-22 12:03:53
8849,3,105,5.41,2005-06-26 13:03:14
8850,2,436,12.7,2006-06-01 00:17:20
8851,3,915,18.05,2007-07-11 02:13:49
8852,2,568,9.9,2006-10-28 04:49:48
8853,3,216,7.95,2007-11-04 14:41:52
8854,3,578,9.13,2008-04-07 05:37:30
8855,1,278,8.98,2007-03-31 16:16:00
8856,2,809,9.91,2008-01-16 15:13:12
8857,3,425,7.94,2008-04-07 03:10:11
8858,3,726,5.34,2009-08-25 08:29:44
8859,3,844,5.61,2009-08-05 04:12:27
8860,2,760,18.09,2007-09-17 11:14:04
8861,1,25,16.41,2008-09-12 07:52:36
8862,2,154,7.57,2009-04-07 19:54:35
8863,2,387,9.21,2006-07-03 12:33:20
8864,1,883,14.49,2008-09-14 04:24:40
8865,3,569,6.43,2007-11-30 14:48:12
8866,2,718,12.98,2008-06-02 11:26:40
8867,2,318,17.52,2009-04-11 19:31:39
8868,2,922,6.61,2008-05-04 17:52:35
8869,1,163,7.53,2006-03-06 08:44:37
8870,3,438,19.97,2005-04-25 22:53:26
8871,1,133,13.07,2008-12-06 15:24:47
8872,3,495,5.66,2009-06-13 12:37:26
8873,3,761,19.15,2006-08-16 14:49:41
8874,1,265,18.67,2005-01-30 14:37:07
8875,3,452,9.58,2008-11-28 09:08:11
8876,3,438,12.84,2007-12-27 06:58:03
8877,2,744,5.0,2009-03-11 04:16:00
8878,1,914,10.07,2005-12-09 19:26:54
8879,2,269,6.01,2006-12-15 07:47:04
8880,3,257,11.71,2008-05-30 00:58:39
8881,1,151,7.17,2006-08-26 21:29:35
8882,1,86,8.17,2009-08-19 21:54:27
8883,1,473,17.65,2007-10-31 03:19:55
8884,2,912,8.62,2006-06-22 21:07:46
8885,3,911,19.09,2009-10-04 19:49:59
8886,2,719,18.58,2005-09-07 03:37:56
8887,3,866,15.48,2008-11-20 10:45:18
8888,3,507,18.25,2005-01-24 01:32:24
8889,2,739,17.02,2009-05-27 03:04:48
8890,2,214,5.75,2008-03-29 08:41:30
8891,3,334,6.05,2005-09-03 15:42:35
8892,1,597,14.83,2005-06-26 09:37:48
8893,1,39,19.31,2009-04-12 16:31:40
8894,3,742,14.1,2006-01-10 08:59:50
8895,2,386,14.53,2009-06-22 02:41:04
8896,2,143,16.68,2005-09-23 04:55:15
8897,3,663,7.98,2005-02-25 22:47:06
8898,2,674,7.51,2006-11-29 00:31:41
8899,2,292,18.66,2005-02-01 20:22:00
8900,1,148,16.48,2009-05-10 14:27:15
8901,1,139,16.44,2005-06-09 06:47:41
8902,1,312,17.65,2007-07-30 21:32:10
8903,3,415,7.66,2008-03-24 22:49:50
8904,1,125,10.22,2009-08-14 00:06:05
8905,3,854,13.79,2008-01-09 22:27:16
8906,1,775,6.94,2005-10-27 22:01:30
8907,3,526,13.88,2008-12-29 04:37:23
8908,1,602,8.51,2006-11-15 05:16:47
8909,1,543,10.39,2007-01-11 19:24:30
8910,1,980,6.84,2009-06-18 17:18:16
8911,3,37,8.98,2005-12-22 17:41:10
8912,2,242,9.42,2005-03-07 08:10:36
8913,3,574,12.16,2008-07-27 21:23:49
8914,3,576,9.17,2005-05-04 14:59:06
8915,3,249,19.74,2007-12-30 09:35:56
8916,1,810,11.94,2008-07-08 23:42:16
8917,1,408,16.67,2006-12-07 07:48:56
8918,2,141,19.55,2007-10-06 22:22:19
8919,1,228,19.56,2009-03-13 03:40:02
8920,2,702,17.73,2008-05-09 19:16:21
8921,3,607,6.04,2007-10-27 14:49:42
8922,3,700,13.06,2009-02-17 14:09:55
8923,1,621,17.13,2006-10-03 16:12:09
8924,2,589,5.89,2009-05-18 13:43:47
8925,1,484,9.82,2007-10-01 12:04:32
8926,2,346,8.23,2007-01-03 01:16:59
8927,3,212,16.69,2008-09-27 16:07:29
8928,3,255,12.62,2005-04-02 01:50:53
8929,1,782,16.86,2008-09-26 13:40:50
8930,2,375,6.81,2006-04-01 11:39:09
8931,3,885,16.08,2008-06-28 08:48:14
8932,2,662,19.49,2008-01-07 18:52:46
8933,2,693,18.46,2006-04-13 17:50:22
8934,3,60,17.49,2009-03-01 19:15:21
8935,1,719,18.0,2005-03-26 02:10:58
8936,3,756,9.4,2006-11-09 06:39:31
8937,1,669,8.2,2008-02-01 03:57:24
8938,3,256,8.33,2008-12-18 21:53:08
8939,1,130,11.19,2008-08-10 03:33:07
8940,3,678,10.17,2006-08-29 05:06:52
8941,2,414,12.62,2008-05-01 03:26:51
8942,3,946,7.37,2006-04-01 11:03:07
8943,2,169,13.56,2005-11-02 15:26:11
8944,1,971,6.17,2009-10-22 04:22:10
8945,2,129,15.32,2005-01-23 09:13:32
8946,2,509,16.02,2006-06-29 09:11:41
8947,2,21,13.41,2005-03-26 15:35:28
8948,2,112,18.81,2007-03-05 01:15:06
8949,2,335,10.26,2005-06-16 06:59:29
8950,3,841,14.6,2008-10-15 19:31:12
8951,3,389,11.53,2007-03-31 03:42:22
8952,1,997,16.14,2006-12-17 02:09:11
8953,2,942,11.19,2009-07-14 05:49:11
8954,2,410,10.48,2007-12-27 20:58:47
8955,3,43,11.98,2008-07-03 01:47:16
8956,1,779,15.66,2007-08-07 17:29:30
8957,3,545,8.37,2008-11-14 21:24:52
8958,2,467,8.04,2006-12-25 18:32:38
8959,3,887,9.23,2005-07-27 09:43:14
8960,2,651,14.73,2006-12-22 13:48:38
8961,3,323,15.47,2006-08-20 08:00:26
8962,1,447,12.77,2008-06-16 12:46:46
8963,1,325,11.08,2007-07-30 23:06:18
8964,2,189,13.13,2008-09-23 19:14:32
8965,3,544,19.45,2007-05-15 19:21:08
8966,1,426,5.54,2009-11-08 17:01:26
8967,2,871,6.33,2005-09-19 00:05:44
8968,2,79,12.78,2005-12-23 03:36:02
8969,3,117,19.94,2008-10-26 18:36:58
8970,2,633,12.72,2007-11-30 05:06:29
8971,2,503,6.36,2007-08-03 12:13:05
8972,2,528,17.09,2008-09-25 17:45:14
8973,3,133,17.74,2006-08-07 04:47:28
8974,3,480,17.42,2009-02-03 04:32:52
8975,2,670,8.2,2008-10-06 13:14:14
8976,2,840,9.88,2009-12-09 11:50:45
8977,1,980,16.0,2009-12-23 01:24:51
8978,1,843,7.92,2007-10-31 23:47:45
8979,2,920,18.01,2005-09-16 20:43:44
8980,3,827,19.83,2005-04-29 06:17:32
8981,1,452,19.87,2005-09-15 19:20:52
8982,1,406,6.94,2009-05-04 13:33:47
8983,2,743,8.27,2008-10-21 01:58:22
8984,3,369,18.45,2005-01-17 19:31:33
8985,2,272,7.17,2009-11-14 08:55:10
8986,1,703,6.57,2008-02-23 22:31:16
8987,1,321,8.15,2008-11-20 04:47:04
8988,3,453,7.36,2006-11-30 15:40:54
8989,1,588,6.37,2009-04-15 00:13:43
8990,1,946,10.32,2005-05-19 12:49:16
8991,3,985,12.88,2006-12-10 00:25:11
8992,2,264,5.42,2007-09-30 20:04:12
8993,1,905,11.49,2009-04-15 10:00:50
8994,3,921,18.56,2007-09-06 04:48:15
8995,2,616,10.86,2007-07-21 11:06:15
8996,1,741,6.97,2008-01-23 22:29:13
8997,2,524,19.39,2009-03-12 21:11:54
8998,1,956,14.51,2009-04-29 22:28:24
8999,1,659,5.76,2009-11-25 13:21:29
9000,3,831,15.27,2008-09-06 13:14:14
9001,2,180,9.53,2009-12-31 22:15:53
9002,1,241,15.08,2007-11-14 16:08:41
9003,3,934,6.06,2008-04-01 01:34:15
9004,1,127,15.9,2007-05-29 01:32:01
9005,2,282,11.14,2008-12-04 08:51:05
9006,3,984,19.04,2006-09-03 07:58:18
9007,1,957,11.91,2005-10-19 14:05:19
9008,1,372,11.39,2009-04-22 04:07:36
9009,3,191,6.26,2005-10-05 17:13:32
9010,3,673,6.69,2008-09-20 04:11:48
9011,2,744,11.31,2006-07-29 17:56:46
9012,2,80,11.53,2005-06-23 14:25:49
9013,2,895,10.95,2009-03-02 08:34:47
9014,2,140,7.5,2006-11-18 11:56:20
9015,2,340,8.83,2006-10-20 22:02:33
9016,2,226,5.73,2005-11-27 17:41:12
9017,1,274,15.36,2009-03-19 22:00:00
9018,2,756,17.94,2009-01-05 10:41:14
9019,2,54,17.27,2006-10-31 13:54:15
9020,3,136,16.36,2007-10-04 18:02:30
9021,3,964,15.84,2006-04-02 13:54:36
9022,2,811,9.93,2009-03-13 20:35:37
9023,3,79,15.44,2006-10-10 22:53:53
9024,1,719,17.95,2005-03-17 12:20:02
9025,3,466,14.68,2009-04-20 03:04:39
9026,2,260,5.67,2009-11-22 02:48:30
9027,1,824,8.7,2005-10-30 01:31:35
9028,2,451,11.76,2005-02-23 09:34:45
9029,1,562,11.71,2008-07-31 07:35:50
9030,3,309,12.33,2008-04-16 06:36:19
9031,3,715,13.79,2005-09-08 19:24:49
9032,1,676,19.93,2007-09-28 01:01:58
9033,1,609,9.17,2009-01-30 19:02:55
9034,2,710,19.81,2005-11-10 05:36:58
9035,3,7,15.79,2006-12-28 10:58:55
9036,1,315,12.64,2005-03-08 10:01:42
9037,1,67,19.16,2008-03-22 13:42:20
9038,1,720,6.48,2007-11-28 06:30:31
9039,2,965,10.67,2005-11-13 10:37:34
9040,2,35,16.77,2008-06-05 08:14:45
9041,1,682,6.51,2009-05-15 05:42:36
9042,1,366,6.92,2009-07-20 16:46:33
9043,2,539,8.61,2008-12-30 05:21:18
9044,1,630,10.03,2008-05-03 03:51:09
9045,3,862,10.95,2006-07-06 05:06:54
9046,3,209,9.69,2008-11-08 08:58:55
9047,3,621,17.82,2005-01-03 11:09:14
9048,2,187,19.31,2006-11-08 01:26:32
9049,3,619,8.87,2007-01-28 15:53:08
9050,2,501,13.52,2006-10-29 05:20:25
9051,3,432,14.67,2009-03-07 10:23:18
9052,2,300,6.93,2007-04-06 05:34:40
9053,3,159,16.3,2005-11-04 19:10:21
9054,3,210,18.13,2007-12-12 08:27:54
9055,2,56,18.02,2008-09-27 17:25:08
9056,3,721,13.55,2009-05-31 19:35:39
9057,3,995,9.94,2008-01-12 04:30:29
9058,3,928,19.54,2005-12-01 06:36:10
9059,3,998,10.72,2005-11-02 12:16:16
9060,3,653,5.5,2008-05-12 02:36:49
9061,2,966,14.47,2006-10-07 16:32:51
9062,3,300,10.08,2005-04-15 10:01:23
9063,1,403,17.28,2006-02-09 02:38:58
9064,1,286,13.13,2006-09-06 05:44:59
9065,2,324,9.9,2009-05-10 00:35:17
9066,2,836,9.32,2008-06-28 12:40:21
9067,1,453,17.24,2008-08-29 18:16:37
9068,1,33,8.18,2009-02-10 01:06:15
9069,1,270,7.17,2006-04-11 11:51:58
9070,3,175,16.05,2009-06-11 02:01:38
9071,3,290,11.5,2008-03-16 10:07:44
9072,2,264,9.16,2009-03-30 08:01:27
9073,2,966,10.36,2009-12-12 21:26:51
9074,1,677,12.3,2006-02-11 15:52:51
9075,3,987,7.41,2009-01-24 18:53:18
9076,1,180,16.28,2009-08-31 19:01:56
9077,1,141,5.89,2005-02-07 09:08:57
9078,2,760,13.42,2006-11-16 12:22:52
9079,3,209,15.34,2006-04-30 21:49:22
9080,3,161,18.35,2007-01-15 22:25:12
9081,1,429,19.52,2006-11-21 23:11:18
9082,2,872,5.39,2007-03-06 17:19:23
9083,3,87,5.16,2005-04-10 18:46:13
9084,2,345,19.23,2009-03-18 12:48:44
9085,2,328,11.14,2008-12-25 23:34:49
9086,2,660,7.61,2009-12-18 20:03:42
9087,3,261,8.27,2005-04-19 10:24:15
9088,3,994,13.44,2007-02-07 09:51:35
9089,2,100,14.84,2007-05-11 21:26:20
9090,2,7,6.8,2008-06-20 12:36:43
9091,3,173,6.5,2005-06-19 21:18:19
9092,1,809,15.11,2005-10-20 18:34:57
9093,2,418,6.72,2009-03-07 12:02:46
9094,3,231,6.01,2005-08-24 07:13:33
9095,2,496,9.44,2009-01-22 04:14:22
9096,3,862,10.31,2007-12-14 03:45:36
9097,1,499,15.22,2005-07-23 02:51:17
9098,1,103,7.21,2008-09-12 16:23:51
9099,2,822,17.64,2008-10-24 20:51:19
9100,1,247,15.5,2005-09-07 13:33:14
9101,2,944,10.48,2009-02-05 13:28:11
9102,1,17,19.15,2006-11-15 19:37:57
9103,2,86,8.67,2007-05-11 21:11:48
9104,2,552,11.29,2008-11-15 02:04:23
9105,2,745,10.19,2007-07-26 03:42:59
9106,3,872,12.89,2007-04-26 12:24:31
9107,3,881,18.15,2005-01-10 10:32:34
9108,3,715,7.91,2007-11-18 19:06:36
9109,2,972,7.67,2008-09-05 19:36:58
9110,1,67,17.88,2007-04-02 14:50:27
9111,2,330,7.78,2008-10-31 08:05:48
9112,1,841,10.59,2009-03-29 17:10:41
9113,2,538,15.41,2008-03-09 05:40:09
9114,2,916,8.77,2006-04-04 10:04:45
9115,3,909,16.15,2008-11-03 11:06:44
9116,2,622,14.71,2009-12-21 11:55:25
9117,1,778,13.8,2005-05-28 22:03:19
9118,1,345,19.83,2008-03-02 05:57:58
9119,3,22,5.44,2009-09-09 19:30:16
9120,3,777,6.19,2005-02-24 18:13:58
9121,1,722,15.1,2006-12-12 19:20:14
9122,2,715,11.88,2006-08-24 00:11:07
9123,2,608,11.3,2008-02-22 21:06:39
9124,1,123,16.85,2008-01-23 14:27:28
9125,2,920,7.43,2005-09-24 13:30:24
9126,2,430,19.59,2006-09-21 18:06:14
9127,3,413,16.7,2007-08-13 16:24:03
9128,2,164,19.13,2005-03-15 04:54:38
9129,1,112,14.63,2008-03-22 21:22:38
9130,1,54,18.01,2008-05-25 11:22:33
9131,3,367,12.82,2009-10-12 23:01:01
9132,1,986,5.44,2006-08-18 04:07:37
9133,3,823,6.95,2005-01-28 05:49:23
9134,3,892,7.04,2007-08-31 21:26:19
9135,2,267,17.7,2009-06-04 11:43:20
9136,1,520,8.06,2007-09-09 05:12:50
9137,3,149,15.18,2007-10-08 15:48:16
9138,3,85,19.03,2006-06-22 10:10:53
9139,2,792,15.51,2006-01-13 18:42:17
9140,3,484,9.68,2007-12-27 10:45:45
9141,2,793,17.34,2008-09-19 18:22:08
9142,1,341,14.36,2009-04-17 07:21:36
9143,1,717,5.43,2005-08-03 11:42:58
9144,3,127,12.12,2005-09-05 23:09:30
9145,1,696,8.41,2008-09-27 23:02:42
9146,1,156,17.04,2006-08-06 16:21:31
9147,1,724,17.29,2005-02-23 13:05:59
9148,3,870,14.54,2009-05-11 05:55:55
9149,2,294,8.03,2005-01-03 13:05:33
9150,2,584,13.53,2005-01-19 22:43:51
9151,3,623,7.04,2008-12-16 18:52:51
9152,2,376,8.0,2009-11-19 20:38:14
9153,3,465,18.68,2005-05-08 11:20:06
9154,2,182,17.21,2007-07-20 11:05:15
9155,3,764,13.69,2006-11-09 21:20:36
9156,1,172,18.99,2005-08-19 16:30:33
9157,1,75,14.15,2009-01-25 02:04:07
9158,3,176,7.02,2006-11-18 13:32:03
9159,2,413,8.98,2009-07-31 08:33:12
9160,2,996,18.35,2006-01-03 13:57:12
9161,2,325,12.7,2008-08-10 06:24:48
9162,3,23,10.64,2008-02-15 16:05:34
9163,3,851,7.25,2008-09-20 14:53:59
9164,3,960,16.89,2008-06-29 21:18:07
9165,1,534,17.76,2009-09-04 15:55:10
9166,2,556,10.54,2007-02-18 22:03:15
9167,3,5,12.32,2008-02-05 03:52:52
9168,1,637,9.53,2008-12-31 11:27:17
9169,3,726,8.82,2009-09-10 03:28:29
9170,3,35,15.38,2008-11-16 17:58:09
9171,3,866,19.41,2007-07-18 06:29:14
9172,1,766,13.04,2008-02-14 21:29:04
9173,2,563,14.97,2005-02-23 18:37:54
9174,1,314,8.58,2007-06-13 03:06:58
9175,3,740,5.17,2005-01-25 21:45:24
9176,3,333,11.96,2007-01-28 06:20:21
9177,2,797,6.59,2006-09-22 11:30:30
9178,3,806,15.46,2009-09-19 17:16:15
9179,2,845,6.99,2005-07-26 06:05:50
9180,3,964,7.35,2007-05-15 17:01:41
9181,1,63,16.21,2007-12-30 21:04:34
9182,2,425,13.32,2007-10-16 09:59:21
9183,1,900,19.74,2008-06-16 14:48:41
9184,1,675,18.32,2008-07-30 11:59:50
9185,2,728,6.73,2007-12-01 09:49:43
9186,1,237,7.01,2005-01-07 16:01:35
9187,2,911,16.0,2007-06-18 14:26:03
9188,1,131,19.59,2008-12-06 14:33:56
9189,2,164,19.27,2006-08-31 15:14:35
9190,3,685,15.42,2008-12-05 04:40:17
9191,1,550,6.57,2005-08-16 23:33:59
9192,1,878,12.5,2006-04-27 07:16:19
9193,3,41,7.8,2005-12-10 01:13:12
9194,3,734,10.53,2006-04-19 06:05:59
9195,1,835,11.5,2008-03-24 15:04:41
9196,3,580,18.12,2009-02-17 20:25:08
9197,3,316,10.42,2007-11-12 17:16:10
9198,3,24,14.11,2009-10-13 00:31:27
9199,3,141,8.21,2008-02-25 09:46:29
9200,1,201,10.52,2007-01-02 02:41:09
9201,1,282,17.35,2007-05-13 02:16:45
9202,3,549,11.59,2007-06-11 23:33:22
9203,1,305,18.66,2006-07-26 11:05:51
9204,3,313,15.03,2005-02-05 08:41:13
9205,1,391,19.79,2007-04-30 13:05:20
9206,2,755,11.5,2008-11-26 22:24:42
9207,1,241,7.74,2006-08-04 21:31:52
9208,1,637,19.03,2007-03-21 17:55:30
9209,1,80,9.08,2009-04-15 04:53:18
9210,1,893,10.63,2005-10-19 22:05:09
9211,1,628,14.0,2008-03-20 11:04:37
9212,1,364,11.4,2006-11-15 14:15:28
9213,3,234,16.7,2006-10-09 13:03:34
9214,3,630,17.69,2007-05-09 16:39:33
9215,2,269,17.66,2005-11-25 15:13:23
9216,3,666,11.66,2006-08-31 04:53:00
9217,2,466,10.67,2009-11-06 19:33:34
9218,1,654,5.88,2006-07-07 23:49:30
9219,3,554,7.66,2006-11-10 04:16:45
9220,2,123,19.74,2007-01-04 15:31:09
9221,1,538,12.77,2008-01-14 07:40:10
9222,1,266,11.08,2007-02-08 22:22:31
9223,3,830,17.63,2005-05-14 01:38:31
9224,2,84,13.63,2007-09-16 15:27:14
9225,1,73,13.71,2006-02-21 13:00:00
9226,1,866,9.16,2009-02-17 01:32:24
9227,3,222,12.01,2007-05-26 08:50:02
9228,3,35,10.34,2008-04-06 09:07:47
9229,2,259,14.91,2005-02-13 09:01:41
9230,1,910,17.92,2006-02-25 06:04:07
9231,2,56,16.02,2007-09-23 01:17:30
